created_at,entry_id,PM1.0_CF_ATM_ug/m3,PM2.5_CF_ATM_ug/m3,PM10.0_CF_ATM_ug/m3,UptimeMinutes,RSSI_dbm,Temperature_F,Humidity_%,PM2.5_CF_1_ug/m3
2018-08-09 06:59:52 UTC,6829,8.17,11.65,12.11,111,-58,83,59,11.65
2018-08-09 07:01:12 UTC,6830,8.18,11.69,11.93,112,-57,82,59,11.69
2018-08-09 07:02:32 UTC,6831,8.6,11.15,11.7,113,-57,82,59,11.15
2018-08-09 07:05:12 UTC,6832,8.07,12.07,12.53,116,-57,82,59,12.07
2018-08-09 07:06:32 UTC,6833,8.17,10.49,10.96,117,-58,82,59,10.49
2018-08-09 07:07:52 UTC,6834,8.68,11.49,12.09,119,-57,82,59,11.49
2018-08-09 07:10:32 UTC,6835,8.9,11.95,12.61,121,-56,82,59,11.95
2018-08-09 07:11:52 UTC,6836,9.36,13.02,13.72,123,-54,82,59,13.02
2018-08-09 07:13:13 UTC,6837,8.93,12.17,12.74,124,-55,82,59,12.17
2018-08-09 07:14:32 UTC,6838,8.2,10.57,11.72,125,-55,82,60,10.57
2018-08-09 07:15:52 UTC,6839,8.17,10.62,11.87,127,-55,82,60,10.62
2018-08-09 07:17:12 UTC,6840,8.35,12.37,12.72,128,-55,82,60,12.37
2018-08-09 07:18:32 UTC,6841,8.87,12.18,12.24,129,-55,82,60,12.18
2018-08-09 07:19:52 UTC,6842,8.11,10.49,11.13,131,-55,82,60,10.49
2018-08-09 07:21:12 UTC,6843,8.28,11.67,12.13,132,-55,82,60,11.67
2018-08-09 07:22:32 UTC,6844,7.83,10.39,10.54,133,-55,82,60,10.39
2018-08-09 07:23:52 UTC,6845,8.47,11.74,11.98,135,-55,82,60,11.74
2018-08-09 07:25:12 UTC,6846,7.89,11.06,11.38,136,-55,82,60,11.06
2018-08-09 07:26:32 UTC,6847,7.76,10.51,11.33,137,-56,82,60,10.51
2018-08-09 07:27:52 UTC,6848,8.52,11.8,12.04,139,-56,82,60,11.8
2018-08-09 07:29:12 UTC,6849,8.83,12,12.62,140,-56,83,60,12
2018-08-09 07:30:32 UTC,6850,8.7,11.7,12.48,141,-57,83,59,11.7
2018-08-09 07:31:52 UTC,6851,7.91,11.04,11.38,143,-57,83,59,11.04
2018-08-09 07:33:12 UTC,6852,7.2,9.3,9.54,144,-59,83,59,9.3
2018-08-09 07:34:32 UTC,6853,7.89,11.17,12.17,145,-57,83,59,11.17
2018-08-09 07:35:52 UTC,6854,7.26,10.98,11.22,147,-58,83,59,10.98
2018-08-09 07:37:12 UTC,6855,8.21,11.13,11.96,148,-58,83,59,11.13
2018-08-09 07:38:32 UTC,6856,8.45,10.98,11.21,149,-58,83,59,10.98
2018-08-09 07:39:52 UTC,6857,8.36,11.27,12.13,151,-58,83,59,11.27
2018-08-09 07:41:12 UTC,6858,7.93,11.2,11.65,152,-55,83,60,11.2
2018-08-09 07:42:32 UTC,6859,8.57,11.85,12.4,153,-55,83,60,11.85
2018-08-09 07:43:52 UTC,6860,8.41,11.41,11.85,155,-55,82,60,11.41
2018-08-09 07:45:12 UTC,6861,8.78,11.93,13.2,156,-55,82,60,11.93
2018-08-09 07:46:32 UTC,6862,8.96,11.47,11.83,157,-56,83,60,11.47
2018-08-09 07:47:52 UTC,6863,7.78,11.87,12.65,159,-55,83,60,11.87
2018-08-09 07:49:12 UTC,6864,8.28,11.57,12.83,160,-56,82,59,11.57
2018-08-09 07:50:32 UTC,6865,8.4,11.3,11.74,161,-53,82,59,11.3
2018-08-09 07:51:52 UTC,6866,7.96,11.13,11.6,163,-53,82,59,11.13
2018-08-09 07:53:12 UTC,6867,7.58,10.89,11.07,164,-56,82,59,10.89
2018-08-09 07:54:32 UTC,6868,8.98,11.91,12.43,165,-55,82,59,11.91
2018-08-09 07:55:52 UTC,6869,8.72,11.6,11.68,167,-55,83,59,11.6
2018-08-09 07:57:12 UTC,6870,8.09,11.24,11.93,168,-56,82,59,11.24
2018-08-09 07:58:32 UTC,6871,9.22,12.33,13.16,169,-58,82,59,12.33
2018-08-09 07:59:52 UTC,6872,8.45,11.68,12.6,171,-58,82,59,11.68
2018-08-09 08:01:13 UTC,6873,9.5,12.07,13.07,172,-57,82,59,12.07
2018-08-09 08:02:32 UTC,6874,8.78,11.54,12.72,173,-52,82,59,11.54
2018-08-09 08:03:52 UTC,6875,8.98,12.79,13.21,175,-55,82,59,12.79
2018-08-09 08:05:12 UTC,6876,8.19,12.02,12.68,176,-56,82,59,12.02
2018-08-09 08:06:32 UTC,6877,8.4,12.27,12.64,177,-56,82,59,12.27
2018-08-09 08:07:52 UTC,6878,8.87,11.48,12.09,179,-56,82,59,11.48
2018-08-09 08:09:12 UTC,6879,8.45,11.81,13.57,180,-55,82,59,11.81
2018-08-09 08:10:32 UTC,6880,8.83,11.28,11.28,181,-56,82,59,11.28
2018-08-09 08:11:52 UTC,6881,8.37,11.98,12.39,183,-56,83,59,11.98
2018-08-09 08:13:12 UTC,6882,9.02,11.82,11.89,184,-55,83,59,11.82
2018-08-09 08:14:32 UTC,6883,8.77,11.69,11.94,185,-56,83,59,11.69
2018-08-09 08:15:52 UTC,6884,8.2,11.11,11.83,187,-58,82,59,11.11
2018-08-09 08:17:12 UTC,6885,8.36,12.13,13.32,188,-58,82,59,12.13
2018-08-09 08:18:33 UTC,6886,8.73,12.09,12.53,189,-58,82,59,12.09
2018-08-09 08:19:52 UTC,6887,8.85,12.02,12.41,191,-58,82,59,12.02
2018-08-09 08:21:12 UTC,6888,8.81,11.31,11.5,192,-58,82,59,11.31
2018-08-09 08:22:32 UTC,6889,8.46,11.65,12.11,193,-58,82,59,11.65
2018-08-09 08:23:52 UTC,6890,8.07,10.47,10.78,195,-56,82,59,10.47
2018-08-09 08:25:12 UTC,6891,8.64,11.66,12.06,196,-55,82,59,11.66
2018-08-09 08:26:33 UTC,6892,8.85,11.35,12.39,197,-56,82,59,11.35
2018-08-09 08:27:52 UTC,6893,8.63,12.04,12.87,199,-55,82,59,12.04
2018-08-09 08:29:13 UTC,6894,8.3,11.24,11.72,200,-55,82,59,11.24
2018-08-09 08:30:32 UTC,6895,9.06,11.98,12.51,201,-55,82,59,11.98
2018-08-09 08:31:52 UTC,6896,7.93,10.87,11.29,203,-56,82,59,10.87
2018-08-09 08:33:13 UTC,6897,8,10.76,10.91,204,-55,82,59,10.76
2018-08-09 08:34:32 UTC,6898,8.19,11.12,11.35,205,-56,82,59,11.12
2018-08-09 08:35:53 UTC,6899,8.74,11.96,11.96,207,-56,82,59,11.96
2018-08-09 08:37:13 UTC,6900,8.36,11.36,11.36,208,-56,82,59,11.36
2018-08-09 08:38:32 UTC,6901,9.43,13.3,13.53,209,-56,82,59,13.3
2018-08-09 08:39:53 UTC,6902,8.89,12.46,13.09,211,-56,82,59,12.46
2018-08-09 08:41:13 UTC,6903,8.65,12.2,12.5,212,-58,82,59,12.2
2018-08-09 08:42:33 UTC,6904,8.02,10.89,11.54,213,-57,82,59,10.89
2018-08-09 08:43:53 UTC,6905,9.4,12.94,13.96,215,-58,82,59,12.94
2018-08-09 08:45:13 UTC,6906,9.16,12.07,12.62,216,-58,82,59,12.07
2018-08-09 08:46:32 UTC,6907,10.09,12.7,12.91,217,-58,82,59,12.7
2018-08-09 08:49:13 UTC,6908,8.26,11.7,12.46,220,-58,82,59,11.7
2018-08-09 08:50:33 UTC,6909,9.24,13.29,13.96,221,-58,82,59,13.29
2018-08-09 08:51:52 UTC,6910,9.17,12.94,13.64,223,-57,82,59,12.94
2018-08-09 08:53:13 UTC,6911,8.96,12.28,12.8,224,-58,82,59,12.28
2018-08-09 08:54:33 UTC,6912,8.39,11.8,13.07,225,-57,82,59,11.8
2018-08-09 08:55:52 UTC,6913,8.8,12.72,12.89,227,-55,82,59,12.72
2018-08-09 08:57:13 UTC,6914,9.91,14.28,14.87,228,-55,82,59,14.28
2018-08-09 08:58:33 UTC,6915,9.38,12.94,13.17,229,-55,82,59,12.94
2018-08-09 08:59:53 UTC,6916,9.18,12.49,13.09,231,-55,82,59,12.49
2018-08-09 09:01:12 UTC,6917,8.83,12.09,12.54,232,-56,82,59,12.09
2018-08-09 09:02:32 UTC,6918,9.6,13.28,14,233,-56,82,59,13.28
2018-08-09 09:03:52 UTC,6919,9.73,13.13,13.78,235,-56,82,59,13.13
2018-08-09 09:05:13 UTC,6920,9.43,12.89,13.85,236,-56,82,59,12.89
2018-08-09 09:06:33 UTC,6921,9.52,13.65,14.2,237,-57,82,59,13.65
2018-08-09 09:07:53 UTC,6922,8.93,12.93,13.98,239,-56,82,59,12.93
2018-08-09 09:09:13 UTC,6923,9.83,13.7,13.81,240,-56,82,59,13.7
2018-08-09 09:10:33 UTC,6924,9.55,12.96,13.34,241,-56,82,59,12.96
2018-08-09 09:11:52 UTC,6925,8.62,11.6,11.96,243,-56,82,60,11.6
2018-08-09 09:13:13 UTC,6926,9.33,12.74,12.8,244,-56,82,59,12.74
2018-08-09 09:14:33 UTC,6927,9.21,12.51,13.55,245,-55,82,59,12.51
2018-08-09 09:15:53 UTC,6928,8.7,11.54,12.09,247,-56,82,59,11.54
2018-08-09 09:17:13 UTC,6929,8.49,11.38,11.89,248,-58,82,59,11.38
2018-08-09 09:18:33 UTC,6930,8.77,12.17,12.6,249,-57,82,59,12.17
2018-08-09 09:19:53 UTC,6931,9.59,13.07,13.39,251,-57,82,59,13.07
2018-08-09 09:21:13 UTC,6932,8.93,12.27,13.02,252,-58,82,59,12.27
2018-08-09 09:22:33 UTC,6933,8.98,12.85,13.66,253,-58,82,59,12.85
2018-08-09 09:23:53 UTC,6934,9.5,13.02,13.43,255,-57,82,59,13.02
2018-08-09 09:25:13 UTC,6935,9.41,12.48,12.98,256,-57,82,60,12.48
2018-08-09 09:26:33 UTC,6936,8.87,12.35,12.83,257,-58,82,60,12.35
2018-08-09 09:27:53 UTC,6937,9.02,12.15,13.06,259,-57,82,60,12.15
2018-08-09 09:29:13 UTC,6938,7.67,10.2,10.56,260,-55,82,59,10.2
2018-08-09 09:30:33 UTC,6939,9.48,13.87,14.85,261,-58,82,59,13.87
2018-08-09 09:31:53 UTC,6940,9.29,13.13,14.38,263,-58,82,59,13.13
2018-08-09 09:33:13 UTC,6941,9.13,12.57,13.24,264,-58,82,59,12.57
2018-08-09 09:34:33 UTC,6942,9.58,13,13.56,265,-58,82,59,13
2018-08-09 09:35:53 UTC,6943,9.26,12.77,13.19,267,-57,82,59,12.77
2018-08-09 09:37:13 UTC,6944,9.39,13.17,13.43,268,-58,82,60,13.17
2018-08-09 09:38:33 UTC,6945,9.26,13.2,14.09,269,-58,82,60,13.2
2018-08-09 09:39:53 UTC,6946,9.41,12.91,13.96,271,-56,82,60,12.91
2018-08-09 09:41:13 UTC,6947,8.51,11.89,12.62,272,-56,82,60,11.89
2018-08-09 09:42:33 UTC,6948,8.42,11.4,12.82,273,-56,82,60,11.4
2018-08-09 09:43:53 UTC,6949,8.8,12.48,13.61,275,-55,82,60,12.48
2018-08-09 09:45:13 UTC,6950,9.07,13.04,13.6,276,-57,82,60,13.04
2018-08-09 09:46:33 UTC,6951,9.04,11.91,12.21,277,-57,82,60,11.91
2018-08-09 09:47:53 UTC,6952,8.78,12.3,12.59,279,-58,82,60,12.3
2018-08-09 09:49:13 UTC,6953,8.38,11.96,12.91,280,-57,82,60,11.96
2018-08-09 09:50:33 UTC,6954,8.21,11.83,12.94,281,-57,82,60,11.83
2018-08-09 09:51:53 UTC,6955,8.96,12.13,12.72,283,-58,82,60,12.13
2018-08-09 09:53:13 UTC,6956,9.29,13.4,13.73,284,-57,82,60,13.4
2018-08-09 09:54:33 UTC,6957,9.26,13.11,13.83,285,-57,82,60,13.11
2018-08-09 09:55:53 UTC,6958,9.32,12.77,13.32,287,-57,82,60,12.77
2018-08-09 09:57:13 UTC,6959,9.09,11.47,12.17,288,-57,82,60,11.47
2018-08-09 09:58:33 UTC,6960,8.98,11.89,12.6,289,-57,82,60,11.89
2018-08-09 09:59:53 UTC,6961,9.65,13.33,13.61,291,-57,82,60,13.33
2018-08-09 10:01:13 UTC,6962,7.82,11.82,12.13,292,-55,82,60,11.82
2018-08-09 10:02:33 UTC,6963,8.96,13.02,14.51,293,-55,82,60,13.02
2018-08-09 10:03:53 UTC,6964,9.56,12.8,13.44,295,-60,82,60,12.8
2018-08-09 10:05:13 UTC,6965,10.07,13.93,14.7,296,-53,82,59,13.93
2018-08-09 10:06:33 UTC,6966,9.98,14,15.57,297,-53,82,59,14
2018-08-09 10:07:53 UTC,6967,9.27,13.52,14.09,299,-52,82,59,13.52
2018-08-09 10:09:13 UTC,6968,9.13,13.38,13.71,300,-53,82,59,13.38
2018-08-09 10:10:33 UTC,6969,8.85,12.34,13.21,301,-56,82,59,12.34
2018-08-09 10:11:53 UTC,6970,8.93,12.82,13.36,303,-55,82,59,12.82
2018-08-09 10:13:13 UTC,6971,8.13,11.35,11.76,304,-55,82,59,11.35
2018-08-09 10:14:33 UTC,6972,9.15,13.32,14.13,305,-55,82,59,13.32
2018-08-09 10:17:00 UTC,6973,8.19,11.22,11.53,1,-55,82,59,11.22
2018-08-09 10:18:20 UTC,6974,9.51,12.96,13.81,3,-56,82,59,12.96
2018-08-09 10:19:40 UTC,6975,9.07,12.33,13.67,4,-58,82,59,12.33
2018-08-09 10:21:00 UTC,6976,10.29,14.96,16.04,5,-57,82,59,14.96
2018-08-09 10:22:20 UTC,6977,9.64,14.4,15,7,-57,82,59,14.4
2018-08-09 10:23:40 UTC,6978,10.28,13.74,14.49,8,-57,82,59,13.74
2018-08-09 10:25:00 UTC,6979,9.49,13.45,14.21,9,-57,82,59,13.45
2018-08-09 10:26:20 UTC,6980,9.51,13.49,14.24,11,-58,82,59,13.49
2018-08-09 10:27:43 UTC,6981,9.09,12.35,12.52,12,-57,82,59,12.35
2018-08-09 10:29:00 UTC,6982,9.26,13.38,14.26,13,-57,82,59,13.38
2018-08-09 10:30:20 UTC,6983,9.47,13,13.56,15,-57,82,59,13
2018-08-09 10:31:40 UTC,6984,9.24,13.69,14.2,16,-58,82,59,13.69
2018-08-09 10:33:00 UTC,6985,9.67,13.73,14.29,17,-57,82,59,13.73
2018-08-09 10:34:20 UTC,6986,9.83,13.02,13.57,19,-58,82,59,13.02
2018-08-09 10:35:40 UTC,6987,9.96,13.18,13.69,20,-58,82,59,13.18
2018-08-09 10:37:00 UTC,6988,9.77,12.94,13.6,21,-57,82,59,12.94
2018-08-09 10:38:20 UTC,6989,9.93,13.02,13.78,23,-58,82,59,13.02
2018-08-09 10:39:40 UTC,6990,9.51,14.74,15.62,24,-57,82,59,14.74
2018-08-09 10:41:00 UTC,6991,9.96,13.83,14.2,25,-54,82,59,13.83
2018-08-09 10:42:20 UTC,6992,9.83,14.43,15.17,27,-58,82,59,14.43
2018-08-09 10:43:40 UTC,6993,10.64,13.47,14.3,28,-58,82,59,13.47
2018-08-09 10:45:00 UTC,6994,9.4,12.31,12.96,29,-57,82,59,12.31
2018-08-09 10:46:20 UTC,6995,9.22,12.87,13.76,31,-57,82,60,12.87
2018-08-09 10:47:40 UTC,6996,9.26,12.65,13.02,32,-55,82,60,12.65
2018-08-09 10:49:00 UTC,6997,10,14.07,14.57,33,-55,82,59,14.07
2018-08-09 10:50:21 UTC,6998,9.53,13.36,13.6,35,-56,82,59,13.36
2018-08-09 10:51:40 UTC,6999,10.02,14.4,15.68,36,-56,82,59,14.4
2018-08-09 10:53:00 UTC,7000,10.37,12.89,13.26,37,-55,82,59,12.89
2018-08-09 10:54:20 UTC,7001,9.91,13.93,14.58,39,-56,82,59,13.93
2018-08-09 10:55:41 UTC,7002,9.96,13.75,14.02,40,-55,82,59,13.75
2018-08-09 10:57:00 UTC,7003,9.36,13.72,14.91,41,-55,82,59,13.72
2018-08-09 10:58:20 UTC,7004,8.84,13.11,13.91,43,-54,81,59,13.11
2018-08-09 10:59:40 UTC,7005,9.13,12.4,12.83,44,-55,82,59,12.4
2018-08-09 11:01:00 UTC,7006,9.38,12.76,12.96,45,-55,81,59,12.76
2018-08-09 11:02:20 UTC,7007,10.09,13.39,13.59,47,-57,82,59,13.39
2018-08-09 11:03:40 UTC,7008,9.77,13.79,14.46,48,-52,82,59,13.79
2018-08-09 11:05:00 UTC,7009,9.3,13,13.26,49,-52,82,59,13
2018-08-09 11:06:20 UTC,7010,10.26,14.7,15.7,51,-53,82,59,14.7
2018-08-09 11:07:41 UTC,7011,9.89,13.49,14.11,52,-53,82,59,13.49
2018-08-09 11:09:02 UTC,7012,10.72,13.7,14.02,53,-52,82,59,13.7
2018-08-09 11:10:20 UTC,7013,10,14.41,14.74,55,-53,82,59,14.41
2018-08-09 11:11:40 UTC,7014,9.18,14.31,14.69,56,-58,82,59,14.31
2018-08-09 11:13:00 UTC,7015,9.57,13.26,13.65,57,-57,82,59,13.26
2018-08-09 11:14:20 UTC,7016,9.13,13.19,13.77,59,-56,82,59,13.19
2018-08-09 11:15:40 UTC,7017,9.44,13.42,13.58,60,-56,82,59,13.42
2018-08-09 11:17:00 UTC,7018,9.59,13.63,14.57,61,-56,82,59,13.63
2018-08-09 11:18:20 UTC,7019,9.15,12.94,14.1,63,-57,82,59,12.94
2018-08-09 11:19:40 UTC,7020,10.15,13.48,14.89,64,-57,82,59,13.48
2018-08-09 11:21:00 UTC,7021,10.22,14.18,16.02,65,-56,82,59,14.18
2018-08-09 11:22:20 UTC,7022,9.79,13.19,13.89,67,-57,82,59,13.19
2018-08-09 11:23:40 UTC,7023,10,13.57,14.3,68,-59,82,59,13.57
2018-08-09 11:25:00 UTC,7024,9.63,13.59,14.59,69,-54,82,59,13.59
2018-08-09 11:26:20 UTC,7025,9.98,14.33,14.98,71,-54,82,59,14.33
2018-08-09 11:27:40 UTC,7026,10.49,15.79,16.49,72,-55,82,59,15.79
2018-08-09 11:29:00 UTC,7027,10.36,13.44,13.64,73,-55,82,59,13.44
2018-08-09 11:30:20 UTC,7028,9.26,12.13,12.46,75,-55,82,59,12.13
2018-08-09 11:31:40 UTC,7029,10.22,13.91,15.58,76,-55,82,59,13.91
2018-08-09 11:33:01 UTC,7030,10.15,13.43,13.72,77,-55,82,59,13.43
2018-08-09 11:34:20 UTC,7031,9.59,13.17,13.35,79,-56,82,59,13.17
2018-08-09 11:35:41 UTC,7032,9.27,12.47,12.76,80,-57,82,59,12.47
2018-08-09 11:37:00 UTC,7033,9.53,13.3,13.55,81,-55,82,59,13.3
2018-08-09 11:38:20 UTC,7034,9.78,13.5,14,83,-55,82,59,13.5
2018-08-09 11:39:40 UTC,7035,10.11,14.96,15.33,84,-56,82,59,14.96
2018-08-09 11:41:00 UTC,7036,10.28,13.43,13.72,85,-55,82,59,13.43
2018-08-09 11:42:20 UTC,7037,10.34,13.23,13.87,87,-55,82,59,13.23
2018-08-09 11:43:40 UTC,7038,9.58,13.11,13.47,88,-55,82,59,13.11
2018-08-09 11:45:01 UTC,7039,10.07,13.48,14.78,89,-55,82,59,13.48
2018-08-09 11:46:20 UTC,7040,10.43,15.02,16.2,91,-55,82,60,15.02
2018-08-09 11:47:40 UTC,7041,10.91,14.91,15.26,92,-56,82,59,14.91
2018-08-09 11:49:00 UTC,7042,10.48,14.24,14.87,93,-55,82,59,14.24
2018-08-09 11:50:20 UTC,7043,10.69,14.91,15.84,95,-56,82,59,14.91
2018-08-09 11:51:40 UTC,7044,10.09,13.72,14.19,96,-56,82,59,13.72
2018-08-09 11:53:00 UTC,7045,10.85,14.17,15.61,97,-57,81,59,14.17
2018-08-09 11:54:20 UTC,7046,10.47,15.2,15.87,99,-55,82,59,15.2
2018-08-09 11:55:41 UTC,7047,11.06,16.33,17.31,100,-55,82,59,16.33
2018-08-09 11:57:00 UTC,7048,10.93,14.5,15.11,101,-55,82,59,14.5
2018-08-09 11:58:20 UTC,7049,10.15,14.63,15.22,103,-55,82,59,14.63
2018-08-09 11:59:40 UTC,7050,9.76,13.28,13.41,104,-55,82,59,13.28
2018-08-09 12:01:00 UTC,7051,9.55,13.38,13.98,105,-56,82,59,13.38
2018-08-09 12:02:21 UTC,7052,10.64,13.67,14,107,-55,82,59,13.67
2018-08-09 12:05:00 UTC,7053,9.65,14.75,15.81,109,-55,82,59,14.75
2018-08-09 12:06:20 UTC,7054,10.04,14.29,14.36,111,-55,82,59,14.29
2018-08-09 12:07:40 UTC,7055,10.43,15.2,15.75,112,-55,82,59,15.2
2018-08-09 12:09:00 UTC,7056,10.26,13.74,14.72,113,-56,82,59,13.74
2018-08-09 12:10:20 UTC,7057,10.7,14.24,15.02,115,-55,82,59,14.24
2018-08-09 12:11:40 UTC,7058,10.39,14.57,15.11,116,-55,82,59,14.57
2018-08-09 12:13:00 UTC,7059,10.38,14.13,14.19,117,-55,82,59,14.13
2018-08-09 12:14:21 UTC,7060,10.18,13.93,13.93,119,-56,82,60,13.93
2018-08-09 12:15:40 UTC,7061,10,13.85,14.33,120,-56,82,59,13.85
2018-08-09 12:17:00 UTC,7062,10.72,14,14.51,121,-55,82,59,14
2018-08-09 12:18:20 UTC,7063,11.17,14.78,15.17,123,-57,82,59,14.78
2018-08-09 12:19:40 UTC,7064,10.82,15.24,15.69,124,-58,82,60,15.24
2018-08-09 12:21:00 UTC,7065,10.11,14.36,14.55,125,-57,82,60,14.36
2018-08-09 12:23:43 UTC,7066,9.86,13.78,14.51,1,-56,82,59,13.78
2018-08-09 12:25:03 UTC,7067,11.37,14.54,14.67,3,-56,82,59,14.54
2018-08-09 12:26:23 UTC,7068,10.74,14.74,15.33,4,-55,82,59,14.74
2018-08-09 12:27:43 UTC,7069,9.67,12.76,13.17,5,-55,82,59,12.76
2018-08-09 12:29:03 UTC,7070,11.13,15.3,15.85,7,-55,82,59,15.3
2018-08-09 12:30:23 UTC,7071,10.2,13.89,15.33,8,-56,82,59,13.89
2018-08-09 12:31:43 UTC,7072,9.67,13.4,14.13,9,-55,83,59,13.4
2018-08-09 12:33:03 UTC,7073,10.55,14.74,15.19,11,-55,83,59,14.74
2018-08-09 12:34:23 UTC,7074,10.3,16.09,17.02,12,-54,82,59,16.09
2018-08-09 12:35:43 UTC,7075,10.64,15.24,16.04,13,-55,83,59,15.24
2018-08-09 12:37:03 UTC,7076,9.65,13.33,14.13,15,-55,83,59,13.33
2018-08-09 12:38:23 UTC,7077,10.09,14.65,15.09,16,-52,83,59,14.65
2018-08-09 12:39:43 UTC,7078,10.96,14.51,14.74,17,-57,83,59,14.51
2018-08-09 12:41:03 UTC,7079,9.61,13.83,14.89,19,-57,83,59,13.83
2018-08-09 12:42:23 UTC,7080,10.16,13.98,14.56,20,-57,83,59,13.98
2018-08-09 12:43:43 UTC,7081,10.57,14.6,14.94,21,-57,83,58,14.6
2018-08-09 12:45:03 UTC,7082,10.35,14.89,15.33,23,-58,83,58,14.89
2018-08-09 12:46:23 UTC,7083,10.11,13.57,13.78,24,-57,83,58,13.57
2018-08-09 12:47:43 UTC,7084,10.72,15,15.32,25,-57,83,59,15
2018-08-09 12:49:03 UTC,7085,10.26,14.02,14.38,27,-57,83,59,14.02
2018-08-09 12:50:23 UTC,7086,10.2,14.91,15.55,28,-57,83,59,14.91
2018-08-09 12:51:43 UTC,7087,10.33,13.63,13.96,29,-57,83,59,13.63
2018-08-09 12:53:03 UTC,7088,10.37,15.39,16.13,31,-58,83,59,15.39
2018-08-09 12:54:23 UTC,7089,9.4,13.4,13.87,32,-58,83,59,13.4
2018-08-09 12:55:43 UTC,7090,9.94,13.6,14.19,33,-57,81,59,13.6
2018-08-09 12:57:03 UTC,7091,9.89,13.15,14.33,35,-56,83,59,13.15
2018-08-09 12:58:23 UTC,7092,9.32,12.84,14,36,-57,83,59,12.84
2018-08-09 12:59:43 UTC,7093,10.6,15.02,15.71,37,-57,83,59,15.02
2018-08-09 13:01:03 UTC,7094,10.3,13.7,14.78,39,-57,83,59,13.7
2018-08-09 13:02:23 UTC,7095,10.56,14.17,14.75,40,-57,83,59,14.17
2018-08-09 13:03:43 UTC,7096,10.83,15.04,15.7,41,-57,83,59,15.04
2018-08-09 13:05:03 UTC,7097,10.64,13.84,14.49,43,-57,83,59,13.84
2018-08-09 13:06:23 UTC,7098,10.02,13.19,13.28,44,-59,82,58,13.19
2018-08-09 13:07:43 UTC,7099,10.18,14.13,14.8,45,-59,83,58,14.13
2018-08-09 13:09:05 UTC,7100,10.23,14.47,14.7,47,-59,83,58,14.47
2018-08-09 13:10:23 UTC,7101,10.96,14.6,15.51,48,-60,83,58,14.6
2018-08-09 13:11:43 UTC,7102,11.37,16.72,17.78,49,-58,83,59,16.72
2018-08-09 13:13:03 UTC,7103,10.63,15.17,15.98,51,-61,83,59,15.17
2018-08-09 13:14:23 UTC,7104,9.77,13.91,14.55,52,-62,83,59,13.91
2018-08-09 13:15:43 UTC,7105,10.89,14.22,15.36,53,-56,83,59,14.22
2018-08-09 13:17:03 UTC,7106,9.93,13.2,13.56,55,-56,84,59,13.2
2018-08-09 13:18:24 UTC,7107,10.28,13.96,14.72,56,-55,84,59,13.96
2018-08-09 13:19:43 UTC,7108,10.79,14.83,15.15,57,-55,84,59,14.83
2018-08-09 13:21:03 UTC,7109,9.64,13.44,13.6,59,-56,84,59,13.44
2018-08-09 13:23:43 UTC,7110,10.82,14.55,15.34,61,-61,84,58,14.55
2018-08-09 13:25:03 UTC,7111,11.07,15,16.11,63,-55,84,58,15
2018-08-09 13:26:23 UTC,7112,10.53,13.69,14.4,64,-55,84,58,13.69
2018-08-09 13:27:43 UTC,7113,10.79,14.98,15.21,65,-55,84,58,14.98
2018-08-09 13:29:03 UTC,7114,10.66,14.48,14.7,67,-54,84,58,14.48
2018-08-09 13:30:23 UTC,7115,10.7,13.6,14.3,68,-54,84,58,13.6
2018-08-09 13:31:43 UTC,7116,11.22,15.2,16.09,69,-53,84,58,15.2
2018-08-09 13:33:03 UTC,7117,10.61,15.04,15.67,71,-53,84,58,15.04
2018-08-09 13:34:23 UTC,7118,10.66,15.53,15.89,72,-54,84,58,15.53
2018-08-09 13:35:43 UTC,7119,10.65,14.15,14.5,73,-56,84,59,14.15
2018-08-09 13:37:03 UTC,7120,10.96,14.51,15.16,75,-55,84,59,14.51
2018-08-09 13:38:23 UTC,7121,10.3,14.19,14.77,76,-59,84,58,14.19
2018-08-09 13:39:43 UTC,7122,9.87,14.42,15.07,77,-61,84,58,14.42
2018-08-09 13:41:03 UTC,7123,9.98,14.07,15.15,79,-61,84,58,14.07
2018-08-09 13:42:23 UTC,7124,10.93,15.96,16.91,80,-56,84,58,15.96
2018-08-09 13:43:43 UTC,7125,11.23,15.89,16.6,81,-55,84,58,15.89
2018-08-09 13:45:03 UTC,7126,12.22,16.74,17.28,83,-57,84,57,16.74
2018-08-09 13:46:23 UTC,7127,11.24,16.02,16.63,84,-54,85,57,16.02
2018-08-09 13:47:43 UTC,7128,11.37,15.5,16.63,85,-53,85,57,15.5
2018-08-09 13:49:03 UTC,7129,11.57,15.21,16.19,87,-56,85,57,15.21
2018-08-09 13:50:23 UTC,7130,11.42,16.24,16.36,88,-53,85,57,16.24
2018-08-09 13:51:43 UTC,7131,11.93,15.24,16.33,89,-63,85,57,15.24
2018-08-09 13:53:03 UTC,7132,11.34,15.7,16.26,91,-63,85,57,15.7
2018-08-09 13:54:23 UTC,7133,11.3,15.7,16.45,92,-64,85,57,15.7
2018-08-09 13:55:43 UTC,7134,11.16,15.09,16.11,93,-67,85,57,15.09
2018-08-09 13:57:03 UTC,7135,11.22,15.3,16.28,95,-66,85,57,15.3
2018-08-09 13:58:23 UTC,7136,11.33,15.33,16.96,96,-66,85,57,15.33
2018-08-09 13:59:43 UTC,7137,12.38,16.13,17.23,97,-63,85,56,16.13
